1.717991
1.397306
1.033215
0.386739
1.003363
0.432873
0.395357
0.391941
0.400968
0.398961
0.437254
0.399947
0.399397
0.437780
0.397787
0.392988
0.421158
0.400003
0.398726
0.401879
0.449554
0.441310
0.436669
0.437855
0.405729
0.444367
0.401145
0.395252
0.400997
0.412337
0.410640
0.428112
0.458983
0.393718
0.396276
0.436042
0.398496
0.407046
0.412159
0.449506
0.439487
0.442005
0.406066
0.441304
0.444730
0.440228
0.403214
0.387931
0.395725
0.394252
0.404643
0.403573
0.437448
0.399398
0.411408
0.429880
0.397653
0.394222
0.404953
0.434545
0.389273
0.402770
0.404424
0.442729
0.403830
0.439170
0.424830
0.395654
0.395029
0.404276
0.441087
0.403860
0.399230
0.391043
0.395996
0.393758
0.432585
0.418748
0.428520
0.396417
0.406734
0.396025
0.455909
0.388115
0.439791
0.393401
0.394292
0.416751
0.401087
0.403071
0.396601
0.404038
0.397629
0.390662
0.405018
0.401841
0.394399
0.398742
0.433362
0.396271
0.394289
0.393370
0.408557
0.440820
0.394736
0.396772
0.401750
0.401767
0.434422
0.428971
0.405922
0.401819
0.408097
0.446098
0.393570
0.414405
0.443718
0.438351
0.443835
0.446889
0.399390
0.396498
0.407834
0.403466
0.401490
0.405356
0.436587
0.395929
0.391314
0.401422
0.441937
0.409253
0.400198
0.420386
0.397349
0.437938
0.405361
0.437079
0.445656
0.399914
0.388499
0.390081
0.417995
0.403488
0.430809
0.446147
0.389299
0.445041
