DNS lookup Time,Period1, Period2,Period3, SSL Handshake Start,Send Client Hello,Receive Certificate,SSL Handshake Finish
59.000000,0.551809,149.361337,0.331416,0.000000,0.000000,0.000000,0.000000
59.000000,0.294316,148.915600,0.968961,0.000000,0.000000,0.000000,0.000000
59.000000,0.397436,148.909667,0.935799,0.000000,0.000000,0.000000,0.000000
59.000000,0.542843,149.523167,0.315154,0.000000,0.000000,0.000000,0.000000
58.000000,0.307574,144.156283,0.970472,0.000000,0.000000,0.000000,0.000000
59.000000,0.529528,149.121629,0.830449,0.000000,0.000000,0.000000,0.000000
59.000000,0.701221,149.444156,0.915386,0.000000,0.000000,0.000000,0.000000
59.000000,0.273126,143.478148,1.140319,0.000000,0.000000,0.000000,0.000000
59.000000,0.507034,150.552607,0.369071,0.000000,0.000000,0.000000,0.000000
59.000000,0.280911,149.453803,0.923861,0.000000,0.000000,0.000000,0.000000
58.000000,0.280759,149.627362,0.997463,0.000000,0.000000,0.000000,0.000000
59.000000,0.605944,150.395139,0.759506,0.000000,0.000000,0.000000,0.000000
58.000000,0.275168,148.564219,0.986145,0.000000,0.000000,0.000000,0.000000
58.000000,0.302849,143.879691,0.981008,0.000000,0.000000,0.000000,0.000000
59.000000,0.319972,148.568554,0.916142,0.000000,0.000000,0.000000,0.000000
58.000000,0.526015,148.995861,1.092292,0.000000,0.000000,0.000000,0.000000
58.000000,0.278529,149.920466,1.041484,0.000000,0.000000,0.000000,0.000000
59.000000,0.280026,143.961890,0.911476,0.000000,0.000000,0.000000,0.000000
58.000000,0.262563,144.281423,0.810775,0.000000,0.000000,0.000000,0.000000
