DNS lookup Time,Period1, Period2,Period3, SSL Handshake Start,Send Client Hello,Receive Certificate,SSL Handshake Finish
1.000000,0.316297,440.865819,0.819220,0.000000,0.000000,0.000000,0.000000
1.000000,0.320776,425.783686,1.098052,0.000000,0.000000,0.000000,0.000000
1.000000,0.294357,441.827951,0.944668,0.000000,0.000000,0.000000,0.000000
1.000000,0.315626,441.021671,0.864726,0.000000,0.000000,0.000000,0.000000
1.000000,0.318291,423.493067,0.903468,0.000000,0.000000,0.000000,0.000000
1.000000,0.305844,441.397548,0.810183,0.000000,0.000000,0.000000,0.000000
1.000000,0.296567,425.826565,1.065178,0.000000,0.000000,0.000000,0.000000
1.000000,0.341679,426.833488,0.976484,0.000000,0.000000,0.000000,0.000000
1.000000,0.337795,426.144519,0.924422,0.000000,0.000000,0.000000,0.000000
1.000000,0.348950,424.824226,1.124609,0.000000,0.000000,0.000000,0.000000
1.000000,0.455558,424.471472,0.338775,0.000000,0.000000,0.000000,0.000000
1.000000,0.357330,424.605161,0.862552,0.000000,0.000000,0.000000,0.000000
1.000000,0.339264,440.338411,1.158121,0.000000,0.000000,0.000000,0.000000
1.000000,0.405188,425.528660,0.869030,0.000000,0.000000,0.000000,0.000000
1.000000,0.295961,427.465234,1.048346,0.000000,0.000000,0.000000,0.000000
1.000000,0.293863,441.611006,0.967920,0.000000,0.000000,0.000000,0.000000
1.000000,0.320003,425.812507,0.833379,0.000000,0.000000,0.000000,0.000000
1.000000,0.475413,442.227045,1.089377,0.000000,0.000000,0.000000,0.000000
1.000000,0.348359,430.608247,1.019172,0.000000,0.000000,0.000000,0.000000
1.000000,0.304258,441.752628,0.896443,0.000000,0.000000,0.000000,0.000000
