DNS lookup Time,Period1, Period2,Period3, SSL Handshake Start,Send Client Hello,Receive Certificate,SSL Handshake Finish
1.000000,0.316416,222.960834,1.092402,0.000000,0.000000,0.000000,0.000000
1.000000,0.341328,223.955442,0.882958,0.000000,0.000000,0.000000,0.000000
1.000000,0.364376,207.670584,0.808690,0.000000,0.000000,0.000000,0.000000
1.000000,0.316423,223.361076,1.042006,0.000000,0.000000,0.000000,0.000000
1.000000,0.355508,223.188011,0.964882,0.000000,0.000000,0.000000,0.000000
1.000000,0.330141,222.656596,1.180234,0.000000,0.000000,0.000000,0.000000
1.000000,0.339972,214.333836,1.066509,0.000000,0.000000,0.000000,0.000000
1.000000,0.393112,214.566952,1.028752,0.000000,0.000000,0.000000,0.000000
1.000000,0.333400,214.211698,0.922113,0.000000,0.000000,0.000000,0.000000
1.000000,0.349756,222.650714,1.030757,0.000000,0.000000,0.000000,0.000000
0.000000,0.319587,223.043685,0.934988,0.000000,0.000000,0.000000,0.000000
1.000000,0.325972,213.441221,0.308376,0.000000,0.000000,0.000000,0.000000
1.000000,0.315311,216.012389,1.039245,0.000000,0.000000,0.000000,0.000000
1.000000,0.552871,207.047037,1.068227,0.000000,0.000000,0.000000,0.000000
0.000000,0.310638,223.173790,1.146517,0.000000,0.000000,0.000000,0.000000
1.000000,0.324094,216.849741,1.146775,0.000000,0.000000,0.000000,0.000000
0.000000,0.464706,223.217507,0.832674,0.000000,0.000000,0.000000,0.000000
1.000000,0.581613,222.641982,0.931284,0.000000,0.000000,0.000000,0.000000
1.000000,0.294074,214.632731,0.350144,0.000000,0.000000,0.000000,0.000000
0.000000,0.484604,222.462758,0.300575,0.000000,0.000000,0.000000,0.000000
