DNS lookup Time,Period1, Period2,Period3, SSL Handshake Start,Send Client Hello,Receive Certificate,SSL Handshake Finish
1.000000,0.282705,150.739479,1.042429,0.000000,0.000000,0.000000,0.000000
1.000000,0.304549,150.186963,0.892138,0.000000,0.000000,0.000000,0.000000
1.000000,0.301404,149.977103,0.964644,0.000000,0.000000,0.000000,0.000000
1.000000,0.325648,139.160275,0.333104,0.000000,0.000000,0.000000,0.000000
1.000000,0.458436,149.512091,0.334973,0.000000,0.000000,0.000000,0.000000
1.000000,0.462501,149.143790,0.944509,0.000000,0.000000,0.000000,0.000000
1.000000,0.295915,150.951546,0.835403,0.000000,0.000000,0.000000,0.000000
1.000000,0.344099,145.672785,0.992909,0.000000,0.000000,0.000000,0.000000
1.000000,0.319984,144.163060,0.987840,0.000000,0.000000,0.000000,0.000000
1.000000,0.304380,150.040303,0.962139,0.000000,0.000000,0.000000,0.000000
1.000000,0.328688,150.118016,0.864952,0.000000,0.000000,0.000000,0.000000
1.000000,0.307237,150.599420,0.934752,0.000000,0.000000,0.000000,0.000000
1.000000,0.322998,150.192729,0.864522,0.000000,0.000000,0.000000,0.000000
1.000000,0.365903,144.206938,1.042613,0.000000,0.000000,0.000000,0.000000
1.000000,0.301847,150.865748,1.013541,0.000000,0.000000,0.000000,0.000000
1.000000,0.333785,152.413964,0.924731,0.000000,0.000000,0.000000,0.000000
1.000000,0.318501,150.203917,1.016239,0.000000,0.000000,0.000000,0.000000
1.000000,0.291012,150.824906,0.948696,0.000000,0.000000,0.000000,0.000000
1.000000,0.290392,152.028404,0.785137,0.000000,0.000000,0.000000,0.000000
1.000000,0.483893,148.155689,0.888275,0.000000,0.000000,0.000000,0.000000
