DNS lookup Time,Period1, Period2,Period3, SSL Handshake Start,Send Client Hello,Receive Certificate,SSL Handshake Finish
15.000000,0.298107,154.403339,0.970740,0.000000,0.000000,0.000000,0.000000
15.000000,0.416436,150.376179,0.881965,0.000000,0.000000,0.000000,0.000000
15.000000,0.323619,150.937955,0.884827,0.000000,0.000000,0.000000,0.000000
16.000000,0.509863,149.864942,0.314747,0.000000,0.000000,0.000000,0.000000
15.000000,0.316994,153.110690,0.808220,0.000000,0.000000,0.000000,0.000000
15.000000,0.537336,147.027038,0.988272,0.000000,0.000000,0.000000,0.000000
15.000000,0.317521,152.558898,0.899819,0.000000,0.000000,0.000000,0.000000
15.000000,0.288918,144.222103,0.879055,0.000000,0.000000,0.000000,0.000000
15.000000,0.609935,145.545899,0.903031,0.000000,0.000000,0.000000,0.000000
15.000000,0.541919,152.946945,0.979936,0.000000,0.000000,0.000000,0.000000
15.000000,0.291260,145.073853,0.925514,0.000000,0.000000,0.000000,0.000000
14.000000,0.560351,145.192022,0.917421,0.000000,0.000000,0.000000,0.000000
15.000000,0.359234,154.970759,0.868516,0.000000,0.000000,0.000000,0.000000
15.000000,0.350013,149.025488,0.989465,0.000000,0.000000,0.000000,0.000000
15.000000,0.590218,152.731185,0.959342,0.000000,0.000000,0.000000,0.000000
15.000000,0.301768,150.902375,0.930667,0.000000,0.000000,0.000000,0.000000
15.000000,0.304489,153.170862,1.022149,0.000000,0.000000,0.000000,0.000000
15.000000,0.306155,144.676640,0.803734,0.000000,0.000000,0.000000,0.000000
14.000000,0.291836,150.889596,0.919410,0.000000,0.000000,0.000000,0.000000
