DNS lookup Time,Period1, Period2,Period3, SSL Handshake Start,Send Client Hello,Receive Certificate,SSL Handshake Finish
1.000000,0.315405,441.443000,0.841280,0.000000,0.000000,0.000000,0.000000
1.000000,0.526465,443.731549,0.732577,0.000000,0.000000,0.000000,0.000000
1.000000,0.294127,441.700156,1.055896,0.000000,0.000000,0.000000,0.000000
1.000000,0.296821,430.233852,0.867746,0.000000,0.000000,0.000000,0.000000
1.000000,0.325326,442.065639,0.899742,0.000000,0.000000,0.000000,0.000000
1.000000,0.504405,442.357357,0.996887,0.000000,0.000000,0.000000,0.000000
1.000000,0.288806,443.821341,0.951259,0.000000,0.000000,0.000000,0.000000
1.000000,0.292228,441.587483,0.906947,0.000000,0.000000,0.000000,0.000000
1.000000,0.318179,442.574805,0.937542,0.000000,0.000000,0.000000,0.000000
1.000000,0.333163,409.558357,0.951524,0.000000,0.000000,0.000000,0.000000
