DNS lookup Time,Period1, Period2,Period3, SSL Handshake Start,Send Client Hello,Receive Certificate,SSL Handshake Finish
1.000000,0.307559,296.245971,0.837867,0.000000,0.000000,0.000000,0.000000
1.000000,0.296764,295.519247,0.970383,0.000000,0.000000,0.000000,0.000000
1.000000,0.289433,287.691454,0.884098,0.000000,0.000000,0.000000,0.000000
0.000000,0.300989,295.336332,0.848832,0.000000,0.000000,0.000000,0.000000
1.000000,0.283896,297.097056,1.002634,0.000000,0.000000,0.000000,0.000000
1.000000,0.303079,284.819387,1.023905,0.000000,0.000000,0.000000,0.000000
1.000000,0.337211,273.279715,1.005214,0.000000,0.000000,0.000000,0.000000
1.000000,0.271944,285.936113,0.973030,0.000000,0.000000,0.000000,0.000000
1.000000,0.287320,296.109739,0.887180,0.000000,0.000000,0.000000,0.000000
1.000000,0.305893,296.841823,0.988977,0.000000,0.000000,0.000000,0.000000
1.000000,0.303492,283.275281,1.044422,0.000000,0.000000,0.000000,0.000000
1.000000,0.287446,274.776754,0.938397,0.000000,0.000000,0.000000,0.000000
1.000000,0.329679,297.839392,0.882068,0.000000,0.000000,0.000000,0.000000
1.000000,0.293697,295.194316,0.912997,0.000000,0.000000,0.000000,0.000000
1.000000,0.355903,294.808414,0.966927,0.000000,0.000000,0.000000,0.000000
1.000000,0.317935,296.151066,0.912337,0.000000,0.000000,0.000000,0.000000
0.000000,0.288527,296.641857,0.983251,0.000000,0.000000,0.000000,0.000000
1.000000,0.306159,298.001962,1.065328,0.000000,0.000000,0.000000,0.000000
1.000000,0.312419,285.045061,0.983289,0.000000,0.000000,0.000000,0.000000
2.000000,0.272627,296.519118,0.840029,0.000000,0.000000,0.000000,0.000000
