DNS lookup Time,Period1, Period2,Period3, SSL Handshake Start,Send Client Hello,Receive Certificate,SSL Handshake Finish
15.000000,0.602768,74.725693,0.323979,0.000000,0.000000,0.000000,0.000000
15.000000,0.639825,75.522777,0.874501,0.000000,0.000000,0.000000,0.000000
14.000000,0.572713,76.308246,0.674526,0.000000,0.000000,0.000000,0.000000
15.000000,0.548866,74.261062,0.548465,0.000000,0.000000,0.000000,0.000000
15.000000,0.722884,79.572551,0.717030,0.000000,0.000000,0.000000,0.000000
15.000000,0.497811,74.580046,0.780110,0.000000,0.000000,0.000000,0.000000
15.000000,0.474403,77.571095,1.026962,0.000000,0.000000,0.000000,0.000000
15.000000,0.439857,74.060572,1.067846,0.000000,0.000000,0.000000,0.000000
15.000000,0.529541,75.513444,0.970480,0.000000,0.000000,0.000000,0.000000
15.000000,0.505399,70.360651,0.935009,0.000000,0.000000,0.000000,0.000000
15.000000,0.482834,76.721395,0.268203,0.000000,0.000000,0.000000,0.000000
15.000000,0.490280,78.132133,0.889557,0.000000,0.000000,0.000000,0.000000
15.000000,0.286071,79.181585,0.909865,0.000000,0.000000,0.000000,0.000000
15.000000,0.489979,79.203970,0.834826,0.000000,0.000000,0.000000,0.000000
15.000000,0.212512,70.087325,0.540221,0.000000,0.000000,0.000000,0.000000
15.000000,0.522239,74.603650,1.085531,0.000000,0.000000,0.000000,0.000000
15.000000,0.523538,76.324165,0.818330,0.000000,0.000000,0.000000,0.000000
15.000000,0.507563,71.033330,0.794025,0.000000,0.000000,0.000000,0.000000
15.000000,0.444550,74.981688,0.280707,0.000000,0.000000,0.000000,0.000000
15.000000,0.463108,72.891880,0.279429,0.000000,0.000000,0.000000,0.000000
15.000000,0.472589,79.388660,0.308943,0.000000,0.000000,0.000000,0.000000
15.000000,0.490191,76.844293,0.284415,0.000000,0.000000,0.000000,0.000000
15.000000,0.494991,73.939191,0.897096,0.000000,0.000000,0.000000,0.000000
15.000000,0.589397,74.627572,0.771269,0.000000,0.000000,0.000000,0.000000
15.000000,0.484923,76.160149,0.850109,0.000000,0.000000,0.000000,0.000000
15.000000,0.423387,73.606138,0.314900,0.000000,0.000000,0.000000,0.000000
14.000000,0.498605,79.555779,0.386104,0.000000,0.000000,0.000000,0.000000
15.000000,0.318642,71.493147,0.500477,0.000000,0.000000,0.000000,0.000000
14.000000,0.553399,75.877045,0.939113,0.000000,0.000000,0.000000,0.000000
15.000000,0.223731,71.293128,0.969620,0.000000,0.000000,0.000000,0.000000
15.000000,0.545280,73.969673,0.968939,0.000000,0.000000,0.000000,0.000000
14.000000,0.515083,76.376725,0.997050,0.000000,0.000000,0.000000,0.000000
15.000000,0.549005,75.948542,0.303558,0.000000,0.000000,0.000000,0.000000
15.000000,0.543802,79.717602,0.956147,0.000000,0.000000,0.000000,0.000000
