DNS lookup Time,Period1, Period2,Period3, SSL Handshake Start,Send Client Hello,Receive Certificate,SSL Handshake Finish
59.000000,0.801711,90.037319,0.304770,0.000000,0.000000,0.000000,0.000000
58.000000,0.519301,78.645962,0.789119,0.000000,0.000000,0.000000,0.000000
59.000000,0.580654,78.399199,0.895486,0.000000,0.000000,0.000000,0.000000
58.000000,0.190612,69.189655,0.859617,0.000000,0.000000,0.000000,0.000000
58.000000,0.354965,69.810623,0.316190,0.000000,0.000000,0.000000,0.000000
58.000000,0.222459,71.659921,0.881338,0.000000,0.000000,0.000000,0.000000
59.000000,1.013166,79.273072,0.831924,0.000000,0.000000,0.000000,0.000000
60.000000,0.413854,73.317863,0.877769,0.000000,0.000000,0.000000,0.000000
59.000000,0.188785,70.978957,0.734991,0.000000,0.000000,0.000000,0.000000
58.000000,0.324137,78.307381,0.290237,0.000000,0.000000,0.000000,0.000000
58.000000,0.454106,69.854881,0.277487,0.000000,0.000000,0.000000,0.000000
57.000000,0.513601,72.713795,0.527762,0.000000,0.000000,0.000000,0.000000
58.000000,0.469244,71.447409,0.292061,0.000000,0.000000,0.000000,0.000000
58.000000,0.544223,71.875143,0.866815,0.000000,0.000000,0.000000,0.000000
59.000000,0.408588,80.255348,0.882637,0.000000,0.000000,0.000000,0.000000
58.000000,0.212334,74.314362,0.723066,0.000000,0.000000,0.000000,0.000000
59.000000,0.461947,72.364881,0.802645,0.000000,0.000000,0.000000,0.000000
