DNS lookup Time,Period1, Period2,Period3, SSL Handshake Start,Send Client Hello,Receive Certificate,SSL Handshake Finish
0.000000,0.418496,138.554266,1.062330,0.000000,0.000000,0.000000,0.000000
1.000000,0.446518,137.863167,0.309251,0.000000,0.000000,0.000000,0.000000
1.000000,0.352416,135.505188,1.056230,0.000000,0.000000,0.000000,0.000000
1.000000,0.238347,138.100002,0.433062,0.000000,0.000000,0.000000,0.000000
1.000000,0.386110,141.730879,0.777018,0.000000,0.000000,0.000000,0.000000
1.000000,0.314686,140.685771,0.569369,0.000000,0.000000,0.000000,0.000000
1.000000,0.357518,139.086982,0.666372,0.000000,0.000000,0.000000,0.000000
1.000000,0.464948,135.873752,0.992428,0.000000,0.000000,0.000000,0.000000
1.000000,0.322970,138.478627,1.050331,0.000000,0.000000,0.000000,0.000000
1.000000,0.230877,136.745962,0.819832,0.000000,0.000000,0.000000,0.000000
1.000000,0.389948,138.802616,0.990911,0.000000,0.000000,0.000000,0.000000
0.000000,0.447775,139.727517,0.896683,0.000000,0.000000,0.000000,0.000000
1.000000,0.413949,137.135338,0.505472,0.000000,0.000000,0.000000,0.000000
1.000000,0.320855,139.250644,0.975187,0.000000,0.000000,0.000000,0.000000
2.000000,0.343286,135.770892,0.470417,0.000000,0.000000,0.000000,0.000000
1.000000,0.499777,136.332782,0.324247,0.000000,0.000000,0.000000,0.000000
1.000000,0.319837,140.635731,0.345850,0.000000,0.000000,0.000000,0.000000
1.000000,0.409920,139.039822,0.827351,0.000000,0.000000,0.000000,0.000000
1.000000,0.406450,138.327133,0.965435,0.000000,0.000000,0.000000,0.000000
1.000000,0.249868,140.832265,0.925968,0.000000,0.000000,0.000000,0.000000
