DNS lookup Time,Period1, Period2,Period3, SSL Handshake Start,Send Client Hello,Receive Certificate,SSL Handshake Finish
1.000000,0.289122,215.046838,0.765539,0.000000,0.000000,0.000000,0.000000
1.000000,0.324090,219.491560,280.106620,0.000000,0.000000,0.000000,0.000000
1.000000,0.301574,223.981700,0.901999,0.000000,0.000000,0.000000,0.000000
1.000000,0.322826,219.518110,0.954827,0.000000,0.000000,0.000000,0.000000
2.000000,0.317276,224.564189,0.986162,0.000000,0.000000,0.000000,0.000000
1.000000,0.305416,214.686525,1.004323,0.000000,0.000000,0.000000,0.000000
1.000000,0.341053,210.832714,0.824500,0.000000,0.000000,0.000000,0.000000
1.000000,0.327129,205.859483,0.524833,0.000000,0.000000,0.000000,0.000000
1.000000,0.454267,255.033110,0.992582,0.000000,0.000000,0.000000,0.000000
1.000000,0.291466,220.575097,0.912890,0.000000,0.000000,0.000000,0.000000
1.000000,0.318608,217.228489,0.786659,0.000000,0.000000,0.000000,0.000000
1.000000,0.321751,445.763725,0.821846,0.000000,0.000000,0.000000,0.000000
1.000000,0.293270,266.689587,0.917343,0.000000,0.000000,0.000000,0.000000
2.000000,0.300600,212.448946,0.943572,0.000000,0.000000,0.000000,0.000000
1.000000,0.310923,206.779062,0.971571,0.000000,0.000000,0.000000,0.000000
1.000000,0.320686,466.773421,0.882204,0.000000,0.000000,0.000000,0.000000
1.000000,0.297480,225.314870,1.069764,0.000000,0.000000,0.000000,0.000000
1.000000,0.321023,223.479055,0.982918,0.000000,0.000000,0.000000,0.000000
1.000000,0.303765,488.314835,1.046810,0.000000,0.000000,0.000000,0.000000
1.000000,0.330031,481.345893,0.957884,0.000000,0.000000,0.000000,0.000000
1.000000,0.297857,215.385645,1.033106,0.000000,0.000000,0.000000,0.000000
1.000000,0.300214,212.999166,0.837294,0.000000,0.000000,0.000000,0.000000
1.000000,0.337289,446.119891,0.848909,0.000000,0.000000,0.000000,0.000000
1.000000,0.332938,273.909092,0.833181,0.000000,0.000000,0.000000,0.000000
1.000000,0.290090,696.068792,0.921532,0.000000,0.000000,0.000000,0.000000
1.000000,0.301092,460.440302,0.928410,0.000000,0.000000,0.000000,0.000000
1.000000,0.305506,462.005787,0.329518,0.000000,0.000000,0.000000,0.000000
1.000000,0.318952,453.550885,274.260394,0.000000,0.000000,0.000000,0.000000
1.000000,0.302808,207.964172,0.770109,0.000000,0.000000,0.000000,0.000000
1.000000,0.437627,218.346472,1.060220,0.000000,0.000000,0.000000,0.000000
1.000000,0.314441,459.608831,0.905867,0.000000,0.000000,0.000000,0.000000
1.000000,0.306107,211.515921,0.983635,0.000000,0.000000,0.000000,0.000000
1.000000,0.330835,219.357892,0.781717,0.000000,0.000000,0.000000,0.000000
1.000000,0.306094,227.008558,1.020355,0.000000,0.000000,0.000000,0.000000
