DNS lookup Time,Period1, Period2,Period3, SSL Handshake Start,Send Client Hello,Receive Certificate,SSL Handshake Finish
1.000000,0.299710,189.248344,0.950144,0.000000,0.000000,0.000000,0.000000
1.000000,0.414869,141.147199,1.007796,0.000000,0.000000,0.000000,0.000000
1.000000,0.393483,137.728593,0.945175,0.000000,0.000000,0.000000,0.000000
1.000000,0.270554,384.145684,1.033275,0.000000,0.000000,0.000000,0.000000
1.000000,0.313497,151.107248,0.828969,0.000000,0.000000,0.000000,0.000000
1.000000,0.267432,141.307992,0.851480,0.000000,0.000000,0.000000,0.000000
1.000000,0.378592,148.290645,0.677445,0.000000,0.000000,0.000000,0.000000
1.000000,0.281802,140.516722,0.892312,0.000000,0.000000,0.000000,0.000000
1.000000,0.405418,144.639620,0.992926,0.000000,0.000000,0.000000,0.000000
1.000000,0.355469,145.548098,0.904790,0.000000,0.000000,0.000000,0.000000
1.000000,0.276694,143.976921,0.967651,0.000000,0.000000,0.000000,0.000000
1.000000,0.302876,141.400918,0.979626,0.000000,0.000000,0.000000,0.000000
1.000000,0.268280,480.858606,0.307083,0.000000,0.000000,0.000000,0.000000
1.000000,0.285134,142.413564,0.878285,0.000000,0.000000,0.000000,0.000000
1.000000,0.258700,143.358947,0.830765,0.000000,0.000000,0.000000,0.000000
1.000000,0.280763,646.513320,0.896414,0.000000,0.000000,0.000000,0.000000
1.000000,0.309005,151.792025,0.965823,0.000000,0.000000,0.000000,0.000000
1.000000,0.302325,145.821843,0.930031,0.000000,0.000000,0.000000,0.000000
1.000000,0.447682,197.196949,0.940125,0.000000,0.000000,0.000000,0.000000
1.000000,0.267954,433.190749,0.899464,0.000000,0.000000,0.000000,0.000000
1.000000,0.395472,140.787087,0.831129,0.000000,0.000000,0.000000,0.000000
1.000000,0.278877,147.454448,0.459249,0.000000,0.000000,0.000000,0.000000
1.000000,0.279012,146.351598,0.929359,0.000000,0.000000,0.000000,0.000000
1.000000,0.281296,142.001817,0.819235,0.000000,0.000000,0.000000,0.000000
1.000000,0.456176,146.037942,0.332600,0.000000,0.000000,0.000000,0.000000
1.000000,0.278197,138.138087,0.832658,0.000000,0.000000,0.000000,0.000000
1.000000,0.275087,146.031345,0.784309,0.000000,0.000000,0.000000,0.000000
1.000000,0.431476,141.236204,0.842411,0.000000,0.000000,0.000000,0.000000
1.000000,0.311364,139.425052,0.989278,0.000000,0.000000,0.000000,0.000000
1.000000,0.269797,140.418931,0.924221,0.000000,0.000000,0.000000,0.000000
0.000000,0.298538,145.490660,0.981359,0.000000,0.000000,0.000000,0.000000
1.000000,0.292564,144.968639,0.914013,0.000000,0.000000,0.000000,0.000000
3.000000,0.314720,148.194384,0.946550,0.000000,0.000000,0.000000,0.000000
1.000000,0.277056,150.712193,0.717082,0.000000,0.000000,0.000000,0.000000
1.000000,0.397108,146.753938,0.318402,0.000000,0.000000,0.000000,0.000000
1.000000,0.402226,415.496357,0.295858,0.000000,0.000000,0.000000,0.000000
1.000000,0.357413,139.703572,1.121672,0.000000,0.000000,0.000000,0.000000
1.000000,0.269137,141.008152,0.938428,0.000000,0.000000,0.000000,0.000000
1.000000,0.335339,145.672756,1.087557,0.000000,0.000000,0.000000,0.000000
1.000000,0.317765,192.785401,0.975409,0.000000,0.000000,0.000000,0.000000
0.000000,0.443270,144.431315,0.332054,0.000000,0.000000,0.000000,0.000000
1.000000,0.301686,145.157854,1.066432,0.000000,0.000000,0.000000,0.000000
1.000000,0.276890,141.608351,0.960556,0.000000,0.000000,0.000000,0.000000
1.000000,0.281680,141.126702,0.872510,0.000000,0.000000,0.000000,0.000000
0.000000,0.269844,142.275825,0.960644,0.000000,0.000000,0.000000,0.000000
1.000000,0.303416,140.404607,0.893862,0.000000,0.000000,0.000000,0.000000
1.000000,0.383016,140.867633,0.297933,0.000000,0.000000,0.000000,0.000000
1.000000,0.278403,186.719910,1.060101,0.000000,0.000000,0.000000,0.000000
1.000000,0.313320,186.772656,0.964037,0.000000,0.000000,0.000000,0.000000
1.000000,0.395513,144.125048,0.895899,0.000000,0.000000,0.000000,0.000000
1.000000,0.340679,141.714759,1.071326,0.000000,0.000000,0.000000,0.000000
1.000000,0.318155,144.446410,0.826904,0.000000,0.000000,0.000000,0.000000
1.000000,0.270385,140.374580,0.888063,0.000000,0.000000,0.000000,0.000000
1.000000,0.290735,140.712917,0.987673,0.000000,0.000000,0.000000,0.000000
1.000000,0.302700,191.653313,1.002483,0.000000,0.000000,0.000000,0.000000
1.000000,0.300115,151.253994,0.933896,0.000000,0.000000,0.000000,0.000000
1.000000,0.386585,141.172005,0.936378,0.000000,0.000000,0.000000,0.000000
1.000000,0.284135,416.019728,0.951298,0.000000,0.000000,0.000000,0.000000
1.000000,0.311442,375.835762,0.918494,0.000000,0.000000,0.000000,0.000000
