DNS lookup Time,Period1, Period2,Period3, SSL Handshake Start,Send Client Hello,Receive Certificate,SSL Handshake Finish
3.000000,0.437416,76.104251,0.292473,0.000000,0.000000,0.000000,0.000000
4.000000,0.313691,309.672677,0.882042,0.000000,0.000000,0.000000,0.000000
3.000000,0.296898,340.566089,1.020494,0.000000,0.000000,0.000000,0.000000
3045.000000,0.421659,70.762567,0.921826,0.000000,0.000000,0.000000,0.000000
4.000000,0.322400,72.472567,0.931232,0.000000,0.000000,0.000000,0.000000
3.000000,0.306655,70.380113,0.914584,0.000000,0.000000,0.000000,0.000000
3.000000,0.301009,70.710672,0.996343,0.000000,0.000000,0.000000,0.000000
3.000000,0.425497,71.195408,0.986318,0.000000,0.000000,0.000000,0.000000
3.000000,0.324465,73.669309,0.859839,0.000000,0.000000,0.000000,0.000000
3.000000,0.292381,71.603775,0.805782,0.000000,0.000000,0.000000,0.000000
3008.000000,0.323318,73.801116,0.872587,0.000000,0.000000,0.000000,0.000000
3.000000,0.628075,72.283684,0.959463,0.000000,0.000000,0.000000,0.000000
4.000000,0.458223,74.276089,0.778072,0.000000,0.000000,0.000000,0.000000
3046.000000,0.640858,73.493068,0.819096,0.000000,0.000000,0.000000,0.000000
4.000000,0.354435,70.654440,0.868128,0.000000,0.000000,0.000000,0.000000
4.000000,0.299977,72.178689,0.924070,0.000000,0.000000,0.000000,0.000000
3.000000,0.289887,72.721538,1.034106,0.000000,0.000000,0.000000,0.000000
3042.000000,0.304600,70.399178,0.996189,0.000000,0.000000,0.000000,0.000000
3007.000000,0.308815,74.167939,0.851044,0.000000,0.000000,0.000000,0.000000
3.000000,0.462609,72.165220,0.930271,0.000000,0.000000,0.000000,0.000000
5013.000000,0.612051,71.475894,0.932703,0.000000,0.000000,0.000000,0.000000
3.000000,0.477046,72.525730,0.962928,0.000000,0.000000,0.000000,0.000000
4.000000,0.309012,72.467034,0.923820,0.000000,0.000000,0.000000,0.000000
4.000000,0.317738,71.930162,0.919183,0.000000,0.000000,0.000000,0.000000
4.000000,0.307617,71.826796,1.038203,0.000000,0.000000,0.000000,0.000000
3.000000,0.428092,71.162983,0.311972,0.000000,0.000000,0.000000,0.000000
3.000000,0.304691,72.270863,0.828142,0.000000,0.000000,0.000000,0.000000
3.000000,0.297656,73.821266,0.820821,0.000000,0.000000,0.000000,0.000000
3.000000,0.297177,597.164506,0.938478,0.000000,0.000000,0.000000,0.000000
4.000000,0.364228,72.885655,1.015688,0.000000,0.000000,0.000000,0.000000
4.000000,0.292500,74.136560,0.859647,0.000000,0.000000,0.000000,0.000000
3009.000000,0.328389,71.774779,0.319812,0.000000,0.000000,0.000000,0.000000
3007.000000,0.336218,71.342590,0.928343,0.000000,0.000000,0.000000,0.000000
3007.000000,0.301788,73.449059,0.870743,0.000000,0.000000,0.000000,0.000000
4.000000,0.313553,70.382826,0.827751,0.000000,0.000000,0.000000,0.000000
4.000000,0.317138,71.473576,0.828268,0.000000,0.000000,0.000000,0.000000
3.000000,0.491620,71.325485,0.834589,0.000000,0.000000,0.000000,0.000000
4.000000,0.602425,71.533655,0.274627,0.000000,0.000000,0.000000,0.000000
5012.000000,0.291724,73.411943,0.676219,0.000000,0.000000,0.000000,0.000000
3.000000,0.311938,73.596513,0.875050,0.000000,0.000000,0.000000,0.000000
4.000000,0.317384,343.301797,0.916594,0.000000,0.000000,0.000000,0.000000
5012.000000,0.292629,71.723771,0.856371,0.000000,0.000000,0.000000,0.000000
4.000000,0.498665,73.360151,0.818861,0.000000,0.000000,0.000000,0.000000
3.000000,0.387751,75.130851,1.086100,0.000000,0.000000,0.000000,0.000000
3.000000,0.315228,71.026893,0.768434,0.000000,0.000000,0.000000,0.000000
3.000000,0.482232,72.025676,0.342559,0.000000,0.000000,0.000000,0.000000
3.000000,0.535339,119.788827,0.581593,0.000000,0.000000,0.000000,0.000000
4.000000,0.491580,71.698959,1.036427,0.000000,0.000000,0.000000,0.000000
3.000000,0.291406,71.801538,0.841460,0.000000,0.000000,0.000000,0.000000
3.000000,0.312836,72.331652,0.895147,0.000000,0.000000,0.000000,0.000000
5011.000000,0.519044,74.362508,1.000921,0.000000,0.000000,0.000000,0.000000
3046.000000,0.309529,73.692574,0.836932,0.000000,0.000000,0.000000,0.000000
4.000000,0.314680,71.929064,0.931706,0.000000,0.000000,0.000000,0.000000
4.000000,0.299277,71.641303,0.951629,0.000000,0.000000,0.000000,0.000000
3.000000,0.277008,70.701986,0.858527,0.000000,0.000000,0.000000,0.000000
3.000000,0.286073,71.772082,0.930326,0.000000,0.000000,0.000000,0.000000
5013.000000,0.295196,73.910154,0.945603,0.000000,0.000000,0.000000,0.000000
3046.000000,0.287602,69.952349,0.961008,0.000000,0.000000,0.000000,0.000000
4.000000,0.322909,119.666463,0.925401,0.000000,0.000000,0.000000,0.000000
3008.000000,0.301385,72.026447,1.028250,0.000000,0.000000,0.000000,0.000000
4.000000,0.325472,121.945932,0.893189,0.000000,0.000000,0.000000,0.000000
5048.000000,0.407331,72.007554,0.489069,0.000000,0.000000,0.000000,0.000000
4.000000,0.517272,75.175777,1.169102,0.000000,0.000000,0.000000,0.000000
4.000000,0.302194,71.468332,0.942982,0.000000,0.000000,0.000000,0.000000
4.000000,0.299323,72.126861,0.975170,0.000000,0.000000,0.000000,0.000000
3.000000,0.322283,74.619073,0.921528,0.000000,0.000000,0.000000,0.000000
4.000000,0.316525,71.699871,0.710600,0.000000,0.000000,0.000000,0.000000
3.000000,0.349328,121.554997,0.931221,0.000000,0.000000,0.000000,0.000000
4.000000,0.514342,71.568853,0.336491,0.000000,0.000000,0.000000,0.000000
3.000000,0.301660,72.697713,0.836978,0.000000,0.000000,0.000000,0.000000
4.000000,0.291036,72.050448,0.935270,0.000000,0.000000,0.000000,0.000000
3.000000,0.289958,70.823618,0.952682,0.000000,0.000000,0.000000,0.000000
3.000000,0.313260,72.414262,1.002360,0.000000,0.000000,0.000000,0.000000
3042.000000,0.343438,71.566415,0.964706,0.000000,0.000000,0.000000,0.000000
