DNS lookup Time,Period1, Period2,Period3, SSL Handshake Start,Send Client Hello,Receive Certificate,SSL Handshake Finish
1.000000,0.294110,75.321065,1.013166,0.000000,0.000000,0.000000,0.000000
1.000000,0.328196,117.940401,0.848516,0.000000,0.000000,0.000000,0.000000
1.000000,0.325207,70.970630,0.801223,0.000000,0.000000,0.000000,0.000000
1.000000,0.452253,72.252641,0.956523,0.000000,0.000000,0.000000,0.000000
1.000000,0.312445,74.089694,0.863486,0.000000,0.000000,0.000000,0.000000
1.000000,0.311828,74.578984,0.862032,0.000000,0.000000,0.000000,0.000000
1.000000,0.354639,72.147161,0.972724,0.000000,0.000000,0.000000,0.000000
1.000000,0.333929,71.836153,0.830098,0.000000,0.000000,0.000000,0.000000
1.000000,0.268779,71.958092,0.968315,0.000000,0.000000,0.000000,0.000000
1.000000,0.327329,74.758601,0.823667,0.000000,0.000000,0.000000,0.000000
1.000000,0.269034,73.442833,0.690634,0.000000,0.000000,0.000000,0.000000
1.000000,0.318925,73.150175,0.803644,0.000000,0.000000,0.000000,0.000000
1.000000,0.323711,72.806093,0.891860,0.000000,0.000000,0.000000,0.000000
0.000000,0.438497,71.580512,1.076451,0.000000,0.000000,0.000000,0.000000
1.000000,0.294230,73.975848,0.922002,0.000000,0.000000,0.000000,0.000000
1.000000,0.315899,72.783984,0.737389,0.000000,0.000000,0.000000,0.000000
1.000000,0.336193,73.870244,1.012887,0.000000,0.000000,0.000000,0.000000
1.000000,0.348667,70.490457,0.744643,0.000000,0.000000,0.000000,0.000000
1.000000,0.323010,71.769481,0.972478,0.000000,0.000000,0.000000,0.000000
1.000000,0.316546,75.355200,0.992456,0.000000,0.000000,0.000000,0.000000
0.000000,0.294145,72.423250,0.927387,0.000000,0.000000,0.000000,0.000000
1.000000,0.309834,72.193038,0.964665,0.000000,0.000000,0.000000,0.000000
1.000000,0.303592,74.520789,0.875278,0.000000,0.000000,0.000000,0.000000
1.000000,0.453260,72.420179,0.892101,0.000000,0.000000,0.000000,0.000000
1.000000,0.312882,74.842293,0.734743,0.000000,0.000000,0.000000,0.000000
1.000000,0.323609,73.490498,0.830369,0.000000,0.000000,0.000000,0.000000
1.000000,0.296824,73.884060,0.939097,0.000000,0.000000,0.000000,0.000000
1.000000,0.338001,74.754945,0.930323,0.000000,0.000000,0.000000,0.000000
1.000000,0.307434,71.564690,0.976802,0.000000,0.000000,0.000000,0.000000
1.000000,0.326887,78.082467,0.987523,0.000000,0.000000,0.000000,0.000000
1.000000,0.339236,72.825367,0.437567,0.000000,0.000000,0.000000,0.000000
1.000000,0.301789,79.446727,0.991693,0.000000,0.000000,0.000000,0.000000
1.000000,0.443767,73.220057,1.074192,0.000000,0.000000,0.000000,0.000000
1.000000,0.315226,73.114784,0.940743,0.000000,0.000000,0.000000,0.000000
1.000000,0.300956,74.567457,0.879642,0.000000,0.000000,0.000000,0.000000
1.000000,0.309503,72.953022,1.031918,0.000000,0.000000,0.000000,0.000000
1.000000,0.422073,72.198498,0.639442,0.000000,0.000000,0.000000,0.000000
1.000000,0.292522,71.868815,0.810705,0.000000,0.000000,0.000000,0.000000
1.000000,0.328072,75.847948,0.833842,0.000000,0.000000,0.000000,0.000000
1.000000,0.316197,78.343063,1.013105,0.000000,0.000000,0.000000,0.000000
1.000000,0.341225,78.183417,0.837550,0.000000,0.000000,0.000000,0.000000
1.000000,0.325448,71.143273,0.862568,0.000000,0.000000,0.000000,0.000000
1.000000,0.308057,74.852382,0.776242,0.000000,0.000000,0.000000,0.000000
1.000000,0.316251,74.163688,0.957562,0.000000,0.000000,0.000000,0.000000
1.000000,0.448682,74.000783,0.834502,0.000000,0.000000,0.000000,0.000000
1.000000,0.347322,71.586085,0.712809,0.000000,0.000000,0.000000,0.000000
1.000000,0.347535,76.101314,0.462117,0.000000,0.000000,0.000000,0.000000
1.000000,0.355637,71.259135,0.976978,0.000000,0.000000,0.000000,0.000000
1.000000,0.293163,71.166028,0.984445,0.000000,0.000000,0.000000,0.000000
1.000000,0.347415,72.177901,0.879370,0.000000,0.000000,0.000000,0.000000
1.000000,0.327152,79.388906,0.974897,0.000000,0.000000,0.000000,0.000000
