DNS lookup Time,Period1, Period2,Period3, SSL Handshake Start,Send Client Hello,Receive Certificate,SSL Handshake Finish
1.000000,0.341141,107.109556,0.909750,0.000000,0.000000,0.000000,0.000000
1.000000,0.335429,112.070929,1.088249,0.000000,0.000000,0.000000,0.000000
1.000000,0.464431,116.554459,0.978393,0.000000,0.000000,0.000000,0.000000
1.000000,0.289210,106.382333,1.038264,0.000000,0.000000,0.000000,0.000000
1.000000,0.380720,106.289400,1.056254,0.000000,0.000000,0.000000,0.000000
1.000000,0.349539,111.676673,1.153446,0.000000,0.000000,0.000000,0.000000
1.000000,0.387552,107.179250,0.844465,0.000000,0.000000,0.000000,0.000000
1.000000,0.369216,111.662425,1.086642,0.000000,0.000000,0.000000,0.000000
1.000000,0.481791,106.044350,0.324619,0.000000,0.000000,0.000000,0.000000
1.000000,0.341805,106.983260,1.071505,0.000000,0.000000,0.000000,0.000000
1.000000,0.358600,106.834766,1.148128,0.000000,0.000000,0.000000,0.000000
1.000000,0.493383,108.268989,1.023522,0.000000,0.000000,0.000000,0.000000
1.000000,0.325798,104.959637,1.108323,0.000000,0.000000,0.000000,0.000000
1.000000,0.312501,109.394635,1.139806,0.000000,0.000000,0.000000,0.000000
1.000000,0.455878,109.103679,0.972778,0.000000,0.000000,0.000000,0.000000
1.000000,0.304934,110.311534,1.042629,0.000000,0.000000,0.000000,0.000000
1.000000,0.311367,112.042516,1.035954,0.000000,0.000000,0.000000,0.000000
1.000000,0.356907,109.913237,0.981979,0.000000,0.000000,0.000000,0.000000
1.000000,0.315630,109.319343,0.964396,0.000000,0.000000,0.000000,0.000000
1.000000,0.372032,106.410035,1.119229,0.000000,0.000000,0.000000,0.000000
0.000000,0.321639,109.202696,1.067248,0.000000,0.000000,0.000000,0.000000
1.000000,0.330911,111.100707,0.944474,0.000000,0.000000,0.000000,0.000000
1.000000,0.465760,104.566931,1.012760,0.000000,0.000000,0.000000,0.000000
1.000000,0.468355,108.331607,0.991718,0.000000,0.000000,0.000000,0.000000
1.000000,0.345161,105.318985,0.868662,0.000000,0.000000,0.000000,0.000000
1.000000,0.354176,106.489057,0.946590,0.000000,0.000000,0.000000,0.000000
1.000000,0.494566,106.302626,0.401243,0.000000,0.000000,0.000000,0.000000
1.000000,0.312205,113.920330,0.973371,0.000000,0.000000,0.000000,0.000000
1.000000,0.305981,104.698379,0.930489,0.000000,0.000000,0.000000,0.000000
1.000000,0.415680,108.696475,0.927810,0.000000,0.000000,0.000000,0.000000
1.000000,0.413671,108.412315,0.382703,0.000000,0.000000,0.000000,0.000000
0.000000,0.350558,108.494232,0.987214,0.000000,0.000000,0.000000,0.000000
1.000000,0.320686,109.609134,1.068630,0.000000,0.000000,0.000000,0.000000
1.000000,0.342637,104.659622,0.980554,0.000000,0.000000,0.000000,0.000000
1.000000,0.321286,104.521994,1.052379,0.000000,0.000000,0.000000,0.000000
1.000000,0.315231,105.754462,0.924497,0.000000,0.000000,0.000000,0.000000
1.000000,0.331616,107.301030,0.768163,0.000000,0.000000,0.000000,0.000000
1.000000,0.342656,105.354299,0.971078,0.000000,0.000000,0.000000,0.000000
1.000000,0.360232,104.461283,1.069445,0.000000,0.000000,0.000000,0.000000
1.000000,0.346931,110.422403,0.729954,0.000000,0.000000,0.000000,0.000000
1.000000,0.387751,111.092727,0.832548,0.000000,0.000000,0.000000,0.000000
1.000000,0.313696,109.837548,1.012503,0.000000,0.000000,0.000000,0.000000
1.000000,0.313293,107.709921,1.007596,0.000000,0.000000,0.000000,0.000000
1.000000,0.307012,104.803026,0.929841,0.000000,0.000000,0.000000,0.000000
1.000000,0.343940,106.768662,0.945175,0.000000,0.000000,0.000000,0.000000
1.000000,0.361017,108.160763,1.199297,0.000000,0.000000,0.000000,0.000000
1.000000,0.470674,108.105172,1.075945,0.000000,0.000000,0.000000,0.000000
1.000000,0.437641,107.740380,1.040490,0.000000,0.000000,0.000000,0.000000
2.000000,0.321273,106.367638,1.008353,0.000000,0.000000,0.000000,0.000000
1.000000,0.508855,110.614352,0.944053,0.000000,0.000000,0.000000,0.000000
1.000000,0.324694,107.155172,0.831995,0.000000,0.000000,0.000000,0.000000
1.000000,0.340379,105.145545,0.606731,0.000000,0.000000,0.000000,0.000000
1.000000,0.340573,106.001950,1.113562,0.000000,0.000000,0.000000,0.000000
1.000000,0.353630,110.133469,1.084142,0.000000,0.000000,0.000000,0.000000
1.000000,0.317557,103.815099,0.777271,0.000000,0.000000,0.000000,0.000000
1.000000,0.324972,113.665732,1.014835,0.000000,0.000000,0.000000,0.000000
1.000000,0.317773,107.275391,1.153712,0.000000,0.000000,0.000000,0.000000
