DNS lookup Time,Period1, Period2,Period3, SSL Handshake Start,Send Client Hello,Receive Certificate,SSL Handshake Finish
4.000000,0.323941,87.863454,1.041168,0.000000,0.000000,0.000000,0.000000
4.000000,0.266711,75.947433,1.032946,0.000000,0.000000,0.000000,0.000000
5013.000000,0.280889,312.415466,1.113631,0.000000,0.000000,0.000000,0.000000
3041.000000,0.265998,70.650271,0.977416,0.000000,0.000000,0.000000,0.000000
4.000000,0.251024,73.460008,0.876563,0.000000,0.000000,0.000000,0.000000
3.000000,0.466735,72.486393,1.039775,0.000000,0.000000,0.000000,0.000000
5053.000000,0.249045,73.185517,0.934398,0.000000,0.000000,0.000000,0.000000
4.000000,0.250393,72.354105,1.081452,0.000000,0.000000,0.000000,0.000000
5012.000000,0.263324,317.149344,0.970650,0.000000,0.000000,0.000000,0.000000
8054.000000,0.331733,75.715081,1.020786,0.000000,0.000000,0.000000,0.000000
5013.000000,0.530488,311.175061,0.335701,0.000000,0.000000,0.000000,0.000000
4.000000,0.267128,74.683442,0.866853,0.000000,0.000000,0.000000,0.000000
3.000000,0.516248,319.406290,0.675995,0.000000,0.000000,0.000000,0.000000
4.000000,0.256127,72.690372,0.868564,0.000000,0.000000,0.000000,0.000000
5012.000000,0.274332,72.320904,0.781360,0.000000,0.000000,0.000000,0.000000
3008.000000,0.251152,71.069468,0.977138,0.000000,0.000000,0.000000,0.000000
3.000000,0.251548,342.521727,1.079369,0.000000,0.000000,0.000000,0.000000
4.000000,0.473775,73.809320,0.951776,0.000000,0.000000,0.000000,0.000000
4.000000,0.277774,74.109977,0.916074,0.000000,0.000000,0.000000,0.000000
4.000000,0.368454,71.974446,0.341642,0.000000,0.000000,0.000000,0.000000
5.000000,0.253989,75.852729,0.795551,0.000000,0.000000,0.000000,0.000000
4.000000,0.581017,71.404301,0.923733,0.000000,0.000000,0.000000,0.000000
4.000000,0.259342,71.576833,0.872096,0.000000,0.000000,0.000000,0.000000
3008.000000,0.549520,72.950611,0.999371,0.000000,0.000000,0.000000,0.000000
4.000000,0.315234,69.485690,1.082595,0.000000,0.000000,0.000000,0.000000
4.000000,0.279963,76.845671,0.806275,0.000000,0.000000,0.000000,0.000000
3009.000000,0.257911,71.852702,1.032692,0.000000,0.000000,0.000000,0.000000
4.000000,0.301163,78.229470,0.982350,0.000000,0.000000,0.000000,0.000000
4.000000,0.532053,73.505480,0.794407,0.000000,0.000000,0.000000,0.000000
4.000000,0.242503,69.608073,0.884926,0.000000,0.000000,0.000000,0.000000
4.000000,0.284966,73.274216,0.845939,0.000000,0.000000,0.000000,0.000000
3010.000000,0.248569,72.067589,0.904432,0.000000,0.000000,0.000000,0.000000
4.000000,0.251729,72.575891,1.123639,0.000000,0.000000,0.000000,0.000000
4.000000,0.268709,72.882374,0.907049,0.000000,0.000000,0.000000,0.000000
5047.000000,0.307004,73.828380,1.031875,0.000000,0.000000,0.000000,0.000000
4.000000,0.664606,77.062896,1.067774,0.000000,0.000000,0.000000,0.000000
4.000000,0.274507,69.946280,0.852863,0.000000,0.000000,0.000000,0.000000
3050.000000,0.263900,70.941707,0.888110,0.000000,0.000000,0.000000,0.000000
4.000000,0.265727,70.954066,0.913323,0.000000,0.000000,0.000000,0.000000
4.000000,0.292834,71.335895,0.901677,0.000000,0.000000,0.000000,0.000000
5.000000,0.270219,73.660055,0.984615,0.000000,0.000000,0.000000,0.000000
4.000000,0.281379,69.898045,1.018165,0.000000,0.000000,0.000000,0.000000
4.000000,0.261203,73.911346,0.983711,0.000000,0.000000,0.000000,0.000000
4.000000,0.242900,73.735444,0.981759,0.000000,0.000000,0.000000,0.000000
4.000000,0.284166,72.299697,0.879869,0.000000,0.000000,0.000000,0.000000
